0,0,0,2,4,0,2,4,0,42,95590.078125
0,0,0,3,4,0,3,4,0,43,92571.796875
0,0,0,4,4,0,4,4,0,44,53935.363281
0,0,0,5,4,0,5,4,0,45,14233.833008
0,0,0,6,4,0,6,4,0,46,46208.074219
0,0,0,7,4,0,7,4,0,47,23532.822266
0,0,0,8,4,0,8,4,0,48,86223.945313
0,0,0,9,4,0,9,4,0,49,20960.111328
0,0,0,0,5,0,0,5,0,50,77965.640625
0,0,0,1,5,0,1,5,0,51,84365.367188
0,0,0,2,5,0,2,5,0,52,99679.554688
0,0,0,3,5,0,3,5,0,53,99969.484375
0,0,0,4,5,0,4,5,0,54,61149.937500
0,0,0,5,5,0,5,5,0,55,39243.753906
0,0,0,6,5,0,6,5,0,56,26621.298828
0,0,0,7,5,0,7,5,0,57,29728.080078
0,0,0,8,5,0,8,5,0,58,84014.406250
0,0,0,9,5,0,9,5,0,59,2374.340088
0,0,0,0,6,0,0,6,0,60,37586.597656
0,0,0,1,6,0,1,6,0,61,9262.367188
0,0,0,2,6,0,2,6,0,62,67720.578125
0,0,0,3,6,0,3,6,0,63,5621.509766
0,0,0,4,6,0,4,6,0,64,878.933044
0,0,0,5,6,0,5,6,0,65,91879.023438
0,0,0,6,6,0,6,6,0,66,27588.732422
0,0,0,7,6,0,7,6,0,67,27289.648438
0,0,0,8,6,0,8,6,0,68,58790.855469
0,0,0,9,6,0,9,6,0,69,69118.320313
0,0,0,0,7,0,0,7,0,70,83761.101563
0,0,0,1,7,0,1,7,0,71,72649.312500
0,0,0,2,7,0,2,7,0,72,48493.910156
0,0,0,3,7,0,3,7,0,73,20535.906250
0,0,0,4,7,0,4,7,0,74,74373.609375
0,0,0,5,7,0,5,7,0,75,46845.914063
0,0,0,6,7,0,6,7,0,76,45796.074219
0,0,0,7,7,0,7,7,0,77,94915.617188
0,0,0,8,7,0,8,7,0,78,74443.796875
0,0,0,9,7,0,9,7,0,79,10827.967773
0,0,0,0,0,1,0,0,1,80,59904.785156
0,0,0,1,0,1,1,0,1,81,38523.515625
0,0,0,2,0,1,2,0,1,82,73500.773438
0,0,0,3,0,1,3,0,1,83,60896.636719
0,0,0,4,0,1,4,0,1,84,57240.515625
0,0,0,5,0,1,5,0,1,85,36133.914063
0,0,0,6,0,1,6,0,1,86,15155.491211
0,0,0,7,0,1,7,0,1,87,22510.453125
0,0,0,8,0,1,8,0,1,88,42515.335938
0,0,0,9,0,1,9,0,1,89,80288.093750
0,0,0,0,1,1,0,1,1,90,51710.566406
0,0,0,1,1,1,1,1,1,91,98998.992188
0,0,0,2,1,1,2,1,1,92,75154.882813
0,0,0,3,1,1,3,1,1,93,34556.109375
0,0,0,4,1,1,4,1,1,94,16898.099609
0,0,0,5,1,1,5,1,1,95,65730.765625
0,0,0,6,1,1,6,1,1,96,49189.734375
0,0,0,7,1,1,7,1,1,97,6353.953613
0,0,0,8,1,1,8,1,1,98,69975.890625
0,0,0,9,1,1,9,1,1,99,50480.664063
0,0,0,0,2,1,0,2,1,100,14749.595703
0,0,0,1,2,1,1,2,1,101,94958.343750
0,0,0,2,2,1,2,2,1,102,14157.536133
0,0,0,3,2,1,3,2,1,103,90511.789063
0,0,0,4,2,1,4,2,1,104,69289.226563
0,0,0,5,2,1,5,2,1,105,30304.878906
0,0,0,6,2,1,6,2,1,106,42655.722656
0,0,0,7,2,1,7,2,1,107,7037.567871
0,0,0,8,2,1,8,2,1,108,96661.273438
0,0,0,9,2,1,9,2,1,109,68318.734375
0,0,0,0,3,1,0,3,1,110,15323.344727
0,0,0,1,3,1,1,3,1,111,87725.453125
0,0,0,2,3,1,2,3,1,112,82168.039063
0,0,0,3,3,1,3,3,1,113,58204.902344
0,0,0,4,3,1,4,3,1,114,19135.105469
0,0,0,5,3,1,5,3,1,115,17789.238281
0,0,0,6,3,1,6,3,1,116,81719.406250
0,0,0,7,3,1,7,3,1,117,47526.476563
0,0,0,8,3,1,8,3,1,118,15555.285156
0,0,0,9,3,1,9,3,1,119,50392.164063
0,0,0,0,4,1,0,4,1,120,73201.695313
0,0,0,1,4,1,1,4,1,121,40559.097656
0,0,0,2,4,1,2,4,1,122,27958.003906
0,0,0,3,4,1,3,4,1,123,56874.292969
0,0,0,4,4,1,4,4,1,124,68224.125000
0,0,0,5,4,1,5,4,1,125,75585.195313
0,0,0,6,4,1,6,4,1,126,72191.531250
0,0,0,7,4,1,7,4,1,127,47529.527344
0,0,0,8,4,1,8,4,1,128,12302.010742
0,0,0,9,4,1,9,4,1,129,36780.906250
0,0,0,0,5,1,0,5,1,130,83468.125000
0,0,0,1,5,1,1,5,1,131,3509.628662
0,0,0,2,5,1,2,5,1,132,51701.410156
0,0,0,3,5,1,3,5,1,133,66298.406250
0,0,0,4,5,1,4,5,1,134,42622.148438
0,0,0,5,5,1,5,5,1,135,10467.848633
0,0,0,6,5,1,6,5,1,136,94933.929688
0,0,0,7,5,1,7,5,1,137,92138.437500
0,0,0,8,5,1,8,5,1,138,54954.675781
0,0,0,9,5,1,9,5,1,139,34598.835938
0,0,0,0,6,1,0,6,1,140,47172.460938
0,0,0,1,6,1,1,6,1,141,37498.093750
0,0,0,2,6,1,2,6,1,142,84698.023438
0,0,0,3,6,1,3,6,1,143,31687.365234
0,0,0,4,6,1,4,6,1,144,45609.914063
0,0,0,5,6,1,5,6,1,145,27188.937500
0,0,0,6,6,1,6,6,1,146,98297.062500
0,0,0,7,6,1,7,6,1,147,29779.962891
0,0,0,8,6,1,8,6,1,148,73918.875000
0,0,0,9,6,1,9,6,1,149,56727.800781
0,0,0,0,7,1,0,7,1,150,19598.986328
0,0,0,1,7,1,1,7,1,151,76131.476563
0,0,0,2,7,1,2,7,1,152,83944.210938
0,0,0,3,7,1,3,7,1,153,39765.617188
0,0,0,4,7,1,4,7,1,154,50090.027344
0,0,0,5,7,1,5,7,1,155,89016.390625
0,0,0,6,7,1,6,7,1,156,2746.665771
0,0,0,7,7,1,7,7,1,157,99462.875000
0,0,0,8,7,1,8,7,1,158,57258.824219
0,0,0,9,7,1,9,7,1,159,5050.813477
0,0,0,0,0,2,0,0,2,160,53132.726563
0,0,0,1,0,2,1,0,2,161,19406.720703
0,0,0,2,0,2,2,0,2,162,84304.335938
0,0,0,3,0,2,3,0,2,163,62675.859375
0,0,0,4,0,2,4,0,2,164,65761.289063
0,0,0,5,0,2,5,0,2,165,19785.150391
0,0,0,6,0,2,6,0,2,166,84215.828125
0,0,0,7,0,2,7,0,2,167,12332.529297
0,0,0,8,0,2,8,0,2,168,10992.766602
0,0,0,9,0,2,9,0,2,169,74312.570313
0,0,0,0,1,2,0,1,2,170,31406.597656
0,0,0,1,1,2,1,1,2,171,94106.875000
0,0,0,2,1,2,2,1,2,172,28608.050781
0,0,0,3,1,2,3,1,2,173,33631.398438
0,0,0,4,1,2,4,1,2,174,14026.306641
0,0,0,5,1,2,5,1,2,175,73308.507813
0,0,0,6,1,2,6,1,2,176,83462.015625
0,0,0,7,1,2,7,1,2,177,70799.890625
0,0,0,8,1,2,8,1,2,178,60023.804688
0,0,0,9,1,2,9,1,2,179,74721.523438
0,0,0,0,2,2,0,2,2,180,25272.378906
0,0,0,1,2,2,1,2,2,181,14447.462891
0,0,0,2,2,2,2,2,2,182,161.748093
0,0,0,3,2,2,3,2,2,183,6100.649902
0,0,0,4,2,2,4,2,2,184,80623.796875
0,0,0,5,2,2,5,2,2,185,85262.617188
0,0,0,6,2,2,6,2,2,186,21057.771484
0,0,0,7,2,2,7,2,2,187,11560.412109
0,0,0,8,2,2,8,2,2,188,55320.898438
0,0,0,9,2,2,9,2,2,189,1425.214355
0,0,0,0,3,2,0,3,2,190,11377.299805
0,0,0,1,3,2,1,3,2,191,45451.214844
0,0,0,2,3,2,2,3,2,192,75222.023438
0,0,0,3,3,2,3,3,2,193,68614.765625
0,0,0,4,3,2,4,3,2,194,54344.304688
0,0,0,5,3,2,5,3,2,195,7388.531250
0,0,0,6,3,2,6,3,2,196,43671.988281
0,0,0,7,3,2,7,3,2,197,20194.097656
0,0,0,8,3,2,8,3,2,198,69621.875000
0,0,0,9,3,2,9,3,2,199,29035.308594
0,0,0,0,4,2,0,4,2,200,43668.937500
0,0,0,1,4,2,1,4,2,201,23242.896484
0,0,0,2,4,2,2,4,2,202,57786.796875
0,0,0,3,4,2,3,4,2,203,53257.855469
0,0,0,4,4,2,4,4,2,204,62868.128906
0,0,0,5,4,2,5,4,2,205,16019.165039
0,0,0,6,4,2,6,4,2,206,50413.523438
0,0,0,7,4,2,7,4,2,207,96304.203125
0,0,0,8,4,2,8,4,2,208,69576.101563
0,0,0,9,4,2,9,4,2,209,92480.234375
0,0,0,0,5,2,0,5,2,210,18994.720703
0,0,0,1,5,2,1,5,2,211,33594.773438
0,0,0,2,5,2,2,5,2,212,17835.015625
0,0,0,3,5,2,3,5,2,213,99517.812500
0,0,0,4,5,2,4,5,2,214,45744.191406
0,0,0,5,5,2,5,5,2,215,99801.632813
0,0,0,6,5,2,6,5,2,216,9750.664063
0,0,0,7,5,2,7,5,2,217,62517.164063
0,0,0,8,5,2,8,5,2,218,9439.375000
0,0,0,9,5,2,9,5,2,219,43772.699219
0,0,0,0,6,2,0,6,2,220,93151.648438
0,0,0,1,6,2,1,6,2,221,4843.287598
0,0,0,2,6,2,2,6,2,222,89461.953125
0,0,0,3,6,2,3,6,2,223,29001.740234
0,0,0,4,6,2,4,6,2,224,22730.185547
0,0,0,5,6,2,5,6,2,225,76906.648438
0,0,0,6,6,2,6,6,2,226,41071.812500
0,0,0,7,6,2,7,6,2,227,20197.150391
0,0,0,8,6,2,8,6,2,228,62807.093750
0,0,0,9,6,2,9,6,2,229,60414.441406
0,0,0,0,7,2,0,7,2,230,45161.289063
0,0,0,1,7,2,1,7,2,231,46635.335938
0,0,0,2,7,2,2,7,2,232,59782.707031
0,0,0,3,7,2,3,7,2,233,63472.394531
0,0,0,4,7,2,4,7,2,234,85479.296875
0,0,0,5,7,2,5,7,2,235,82879.117188
0,0,0,6,7,2,6,7,2,236,62477.492188
0,0,0,7,7,2,7,7,2,237,72090.820313
0,0,0,8,7,2,8,7,2,238,56575.214844
0,0,0,9,7,2,9,7,2,239,37513.351563
1,0,0,0,0,0,10,0,0,0,18427.074219
1,0,0,1,0,0,11,0,0,1,73790.703125
1,0,0,2,0,0,12,0,0,2,55513.164063
1,0,0,3,0,0,13,0,0,3,90508.742188
1,0,0,4,0,0,14,0,0,4,24286.628906
1,0,0,5,0,0,15,0,0,5,18894.009766
1,0,0,6,0,0,16,0,0,6,60472.429688
1,0,0,7,0,0,17,0,0,7,69850.765625
1,0,0,8,0,0,18,0,0,8,58461.253906
1,0,0,9,0,0,19,0,0,9,35129.859375
1,0,0,0,1,0,10,1,0,10,49446.085938
1,0,0,1,1,0,11,1,0,11,8038.575195
1,0,0,2,1,0,12,1,0,12,74074.523438
1,0,0,3,1,0,13,1,0,13,61204.871094
1,0,0,4,1,0,14,1,0,14,62038.031250
1,0,0,5,1,0,15,1,0,15,69112.218750
1,0,0,6,1,0,16,1,0,16,80452.890625
1,0,0,7,1,0,17,1,0,17,14911.343750
1,0,0,8,1,0,18,1,0,18,57603.687500
1,0,0,9,1,0,19,1,0,19,86773.281250
1,0,0,0,2,0,10,2,0,20,91155.734375
1,0,0,1,2,0,11,2,0,21,61470.386719
1,0,0,2,2,0,12,2,0,22,72768.335938
1,0,0,3,2,0,13,2,0,23,4321.420898
1,0,0,4,2,0,14,2,0,24,66777.554688
1,0,0,5,2,0,15,2,0,25,97653.125000
1,0,0,6,2,0,16,2,0,26,31501.205078
1,0,0,7,2,0,17,2,0,27,56920.070313
1,0,0,8,2,0,18,2,0,28,30582.599609
1,0,0,9,2,0,19,2,0,29,17392.498047
1,0,0,0,3,0,10,3,0,30,10855.434570
1,0,0,1,3,0,11,3,0,31,86904.507813
1,0,0,2,3,0,12,3,0,32,85122.226563
1,0,0,3,3,0,13,3,0,33,74431.593750
1,0,0,4,3,0,14,3,0,34,15488.143555
1,0,0,5,3,0,15,3,0,35,32691.427734
1,0,0,6,3,0,16,3,0,36,7934.812012
1,0,0,7,3,0,17,3,0,37,7660.146484
1,0,0,8,3,0,18,3,0,38,64098.023438
1,0,0,9,3,0,19,3,0,39,82000.179688
1,0,0,0,4,0,10,4,0,40,54509.105469
1,0,0,1,4,0,11,4,0,41,44825.585938
1,0,0,2,4,0,12,4,0,42,40897.855469
1,0,0,3,4,0,13,4,0,43,29874.570313
1,0,0,4,4,0,14,4,0,44,46555.988281
1,0,0,5,4,0,15,4,0,45,50120.550781
1,0,0,6,4,0,16,4,0,46,15265.359375
1,0,0,7,4,0,17,4,0,47,32303.841797
1,0,0,8,4,0,18,4,0,48,73799.859375
1,0,0,9,4,0,19,4,0,49,31388.285156
1,0,0,0,5,0,10,5,0,50,82668.539063
1,0,0,1,5,0,11,5,0,51,95907.460938
1,0,0,2,5,0,12,5,0,52,87334.820313
1,0,0,3,5,0,13,5,0,53,72502.820313
1,0,0,4,5,0,14,5,0,54,30005.798828
1,0,0,5,5,0,15,5,0,55,94399.851563
1,0,0,6,5,0,16,5,0,56,12723.166992
1,0,0,7,5,0,17,5,0,57,6573.687012
1,0,0,8,5,0,18,5,0,58,78496.664063
1,0,0,9,5,0,19,5,0,59,52458.269531
1,0,0,0,6,0,10,6,0,60,60963.777344
1,0,0,1,6,0,11,6,0,61,95611.445313
1,0,0,2,6,0,12,6,0,62,7226.783203
1,0,0,3,6,0,13,6,0,63,87563.710938
1,0,0,4,6,0,14,6,0,64,65385.906250
1,0,0,5,6,0,15,6,0,65,32212.287109
1,0,0,6,6,0,16,6,0,66,10480.055664
1,0,0,7,6,0,17,6,0,67,50505.085938
1,0,0,8,6,0,18,6,0,68,22708.822266
1,0,0,9,6,0,19,6,0,69,29029.205078
1,0,0,0,7,0,10,7,0,70,91998.046875
1,0,0,1,7,0,11,7,0,71,55116.425781
1,0,0,2,7,0,12,7,0,72,66280.093750
1,0,0,3,7,0,13,7,0,73,11453.596680
1,0,0,4,7,0,14,7,0,74,49253.820313
1,0,0,5,7,0,15,7,0,75,37913.144531
1,0,0,6,7,0,16,7,0,76,49681.082031
1,0,0,7,7,0,17,7,0,77,79335.914063
1,0,0,8,7,0,18,7,0,78,50926.238281
1,0,0,9,7,0,19,7,0,79,38236.640625
1,0,0,0,0,1,10,0,1,80,68816.187500
1,0,0,1,0,1,11,0,1,81,53215.125000
1,0,0,2,0,1,12,0,1,82,60628.070313
1,0,0,3,0,1,13,0,1,83,39518.421875
1,0,0,4,0,1,14,0,1,84,589.007263
1,0,0,5,0,1,15,0,1,85,70787.679688
1,0,0,6,0,1,16,0,1,86,10061.952148
1,0,0,7,0,1,17,0,1,87,62306.593750
1,0,0,8,0,1,18,0,1,88,86324.656250
1,0,0,9,0,1,19,0,1,89,49150.058594
1,0,0,0,1,1,10,1,1,90,74733.726563
1,0,0,1,1,1,11,1,1,91,49690.238281
1,0,0,2,1,1,12,1,1,92,38010.804688
1,0,0,3,1,1,13,1,1,93,78536.335938
1,0,0,4,1,1,14,1,1,94,55281.226563
1,0,0,5,1,1,15,1,1,95,35709.707031
1,0,0,6,1,1,16,1,1,96,95571.765625
1,0,0,7,1,1,17,1,1,97,63084.808594
1,0,0,8,1,1,18,1,1,98,17658.011719
1,0,0,9,1,1,19,1,1,99,37424.847656
1,0,0,0,2,1,10,2,1,100,13162.634766
1,0,0,1,2,1,11,2,1,101,74327.828125
1,0,0,2,2,1,12,2,1,102,95171.968750
1,0,0,3,2,1,13,2,1,103,61198.765625
1,0,0,4,2,1,14,2,1,104,2783.288086
1,0,0,5,2,1,15,2,1,105,32984.406250
1,0,0,6,2,1,16,2,1,106,5590.990723
1,0,0,7,2,1,17,2,1,107,63921.015625
1,0,0,8,2,1,18,2,1,108,13162.634766
1,0,0,9,2,1,19,2,1,109,84707.179688
1,0,0,0,3,1,10,3,1,110,86431.476563
1,0,0,1,3,1,11,3,1,111,59688.105469
1,0,0,2,3,1,12,3,1,112,72164.062500
1,0,0,3,3,1,13,3,1,113,85396.890625
1,0,0,4,3,1,14,3,1,114,1467.940308
1,0,0,5,3,1,15,3,1,115,12646.870117
1,0,0,6,3,1,16,3,1,116,70790.734375
1,0,0,7,3,1,17,3,1,117,61714.531250
1,0,0,8,3,1,18,3,1,118,21756.646484
1,0,0,9,3,1,19,3,1,119,6595.049805
1,0,0,0,4,1,10,4,1,120,16891.996094
1,0,0,1,4,1,11,4,1,121,62410.351563
1,0,0,2,4,1,12,4,1,122,34098.332031
1,0,0,3,4,1,13,4,1,123,31940.669922
1,0,0,4,4,1,14,4,1,124,36756.492188
1,0,0,5,4,1,15,4,1,125,66100.039063
1,0,0,6,4,1,16,4,1,126,80239.265625
1,0,0,7,4,1,17,4,1,127,80687.882813
1,0,0,8,4,1,18,4,1,128,52653.589844
1,0,0,9,4,1,19,4,1,129,61110.265625
1,0,0,0,5,1,10,5,1,130,79818.109375
1,0,0,1,5,1,11,5,1,131,90060.117188
1,0,0,2,5,1,12,5,1,132,14481.033203
1,0,0,3,5,1,13,5,1,133,63017.667969
1,0,0,4,5,1,14,5,1,134,40241.707031
1,0,0,5,5,1,15,5,1,135,25370.037109
1,0,0,6,5,1,16,5,1,136,13653.981445
1,0,0,7,5,1,17,5,1,137,85518.968750
1,0,0,8,5,1,18,5,1,138,6616.413086
1,0,0,9,5,1,19,5,1,139,42780.847656
1,0,0,0,6,1,10,6,1,140,57335.125000
1,0,0,1,6,1,11,6,1,141,30228.585938
1,0,0,2,6,1,12,6,1,142,54805.140625
1,0,0,3,6,1,13,6,1,143,22556.230469
1,0,0,4,6,1,14,6,1,144,31134.984375
1,0,0,5,6,1,15,6,1,145,11062.958984
1,0,0,6,6,1,16,6,1,146,80803.859375
1,0,0,7,6,1,17,6,1,147,13470.871094
1,0,0,8,6,1,18,6,1,148,28424.939453
1,0,0,9,6,1,19,6,1,149,78811.007813
1,0,0,0,7,1,10,7,1,150,89522.992188
1,0,0,1,7,1,11,7,1,151,78963.593750
1,0,0,2,7,1,12,7,1,152,74379.710938
1,0,0,3,7,1,13,7,1,153,61522.265625
1,0,0,4,7,1,14,7,1,154,36112.550781
1,0,0,5,7,1,15,7,1,155,85665.460938
1,0,0,6,7,1,16,7,1,156,22849.208984
1,0,0,7,7,1,17,7,1,157,86358.226563
1,0,0,8,7,1,18,7,1,158,22943.816406
1,0,0,9,7,1,19,7,1,159,24954.984375
1,0,0,0,0,2,10,0,2,160,54240.546875
1,0,0,1,0,2,11,0,2,161,98483.226563
1,0,0,2,0,2,12,0,2,162,5380.413574
1,0,0,3,0,2,13,0,2,163,8142.338379
1,0,0,4,0,2,14,0,2,164,52467.425781
1,0,0,5,0,2,15,0,2,165,42680.136719
1,0,0,6,0,2,16,0,2,166,9466.841797
1,0,0,7,0,2,17,0,2,167,25879.697266
1,0,0,8,0,2,18,0,2,168,89153.718750
1,0,0,9,0,2,19,0,2,169,23276.468750
1,0,0,0,1,2,10,1,2,170,14654.988281
1,0,0,1,1,2,11,1,2,171,12509.537109
1,0,0,2,1,2,12,1,2,172,93163.851563
1,0,0,3,1,2,13,1,2,173,8011.108398
1,0,0,4,1,2,14,1,2,174,4709.006348
1,0,0,5,1,2,15,1,2,175,5871.761230
1,0,0,6,1,2,16,1,2,176,33640.550781
1,0,0,7,1,2,17,1,2,177,91470.078125
1,0,0,8,1,2,18,1,2,178,39860.222656
1,0,0,9,1,2,19,1,2,179,43278.300781
1,0,0,0,2,2,10,2,2,180,94616.531250
1,0,0,1,2,2,11,2,2,181,83718.375000
1,0,0,2,2,2,12,2,2,182,53422.656250
1,0,0,3,2,2,13,2,2,183,84209.726563
1,0,0,4,2,2,14,2,2,184,69353.312500
1,0,0,5,2,2,15,2,2,185,39768.667969
1,0,0,6,2,2,16,2,2,186,25916.318359
1,0,0,7,2,2,17,2,2,187,433.362823
1,0,0,8,2,2,18,2,2,188,52558.976563
1,0,0,9,2,2,19,2,2,189,95480.210938
1,0,0,0,3,2,10,3,2,190,39869.378906
1,0,0,1,3,2,11,3,2,191,24109.623047
1,0,0,2,3,2,12,3,2,192,58555.867188
1,0,0,3,3,2,13,3,2,193,25513.472656
1,0,0,4,3,2,14,3,2,194,68401.132813
1,0,0,5,3,2,15,3,2,195,94528.031250
1,0,0,6,3,2,16,3,2,196,43549.914063
1,0,0,7,3,2,17,3,2,197,89022.492188
1,0,0,8,3,2,18,3,2,198,717.184998
1,0,0,9,3,2,19,3,2,199,94097.726563
1,0,0,0,4,2,10,4,2,200,60155.035156
1,0,0,1,4,2,11,4,2,201,78615.687500
1,0,0,2,4,2,12,4,2,202,57667.773438
1,0,0,3,4,2,13,4,2,203,14242.988281
1,0,0,4,4,2,14,4,2,204,22232.732422
1,0,0,5,4,2,15,4,2,205,38300.730469
1,0,0,6,4,2,16,4,2,206,427.259125
1,0,0,7,4,2,17,4,2,207,41792.046875
1,0,0,8,4,2,18,4,2,208,8224.738281
1,0,0,9,4,2,19,4,2,209,65993.226563
1,0,0,0,5,2,10,5,2,210,85509.812500
1,0,0,1,5,2,11,5,2,211,6485.183594
1,0,0,2,5,2,12,5,2,212,81105.984375
1,0,0,3,5,2,13,5,2,213,66206.851563
1,0,0,4,5,2,14,5,2,214,69148.843750
1,0,0,5,5,2,15,5,2,215,80269.781250
1,0,0,6,5,2,16,5,2,216,53013.703125
1,0,0,7,5,2,17,5,2,217,68562.882813
1,0,0,8,5,2,18,5,2,218,14276.557617
1,0,0,9,5,2,19,5,2,219,68950.468750
1,0,0,0,6,2,10,6,2,220,72789.695313
1,0,0,1,6,2,11,6,2,221,77773.367188
1,0,0,2,6,2,12,6,2,222,3106.784180
1,0,0,3,6,2,13,6,2,223,86867.890625
1,0,0,4,6,2,14,6,2,224,64452.039063
1,0,0,5,6,2,15,6,2,225,70656.460938
1,0,0,6,6,2,16,6,2,226,8545.182617
1,0,0,7,6,2,17,6,2,227,55198.828125
1,0,0,8,6,2,18,6,2,228,94790.492188
1,0,0,9,6,2,19,6,2,229,5877.865234
1,0,0,0,7,2,10,7,2,230,27497.177734
1,0,0,1,7,2,11,7,2,231,14517.654297
1,0,0,2,7,2,12,7,2,232,98178.046875
1,0,0,3,7,2,13,7,2,233,61998.351563
1,0,0,4,7,2,14,7,2,234,29224.523438
1,0,0,5,7,2,15,7,2,235,92248.296875
1,0,0,6,7,2,16,7,2,236,36753.437500
1,0,0,7,7,2,17,7,2,237,69454.031250
1,0,0,8,7,2,18,7,2,238,21863.460938
1,0,0,9,7,2,19,7,2,239,15591.906250
